interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
405,1,0,0,0,0,0,0,104,8,0,104,0
406,1,0,0,1,0,0,0,103,9,0,103,0
407,0,0,0,0,0,0,1,103,9,0,103,0
408,1,0,0,1,0,0,0,103,9,0,103,0
409,1,0,0,1,0,0,0,101,11,0,101,0
410,1,1,0,0,0,0,0,101,11,0,101,0
411,0,0,0,0,0,0,0,101,11,0,101,0
412,0,0,0,0,0,0,0,100,12,0,100,0
413,1,0,1,0,0,0,0,100,12,0,100,0
414,1,0,0,1,0,0,0,100,12,0,100,0
415,1,0,0,1,0,0,0,99,13,0,99,0
416,0,0,0,0,0,0,1,99,13,0,99,0
417,1,0,0,1,0,0,0,97,15,0,98,0
418,1,0,0,1,0,0,0,97,15,0,97,0
419,1,0,0,1,0,0,0,95,17,0,95,0
420,35,0,0,1,30,4,0,95,3,0,95,0
421,0,0,0,0,0,0,1,95,3,0,95,0
422,1,0,0,1,0,0,0,95,3,0,94,0
423,1,0,0,1,0,0,0,94,4,0,94,0
424,1,0,1,0,0,0,0,91,7,0,91,0
425,1,0,0,1,0,0,0,91,7,0,91,0
426,1,0,1,0,0,0,0,91,7,0,91,0
427,0,0,0,0,0,0,0,91,7,0,91,0
428,1,0,0,1,0,0,0,91,7,0,91,0
429,1,0,0,1,0,0,0,91,7,0,91,0
430,0,0,0,0,0,0,0,91,7,0,91,0
431,1,0,0,1,0,0,0,91,7,0,91,0
432,1,1,0,0,0,0,0,91,7,0,91,0
433,0,0,0,0,0,0,0,91,7,0,91,0
434,1,0,1,0,0,0,0,91,7,0,91,0
435,0,0,0,0,0,0,0,91,7,0,91,0
436,0,0,0,0,0,0,1,91,7,0,91,0
437,1,0,0,1,0,0,0,89,9,0,88,0
438,0,0,0,0,0,0,0,87,11,0,87,0
439,1,0,0,1,0,0,0,87,11,0,87,0
440,21,0,1,0,17,3,0,87,2,0,87,0
441,1,0,0,1,0,0,0,85,4,0,85,0
442,1,0,0,1,0,0,0,83,6,0,83,0
443,0,0,0,0,0,0,0,83,6,0,83,0
444,0,0,0,0,0,0,0,83,6,0,83,0
445,1,0,1,0,0,0,0,83,6,0,83,0
446,0,0,0,0,0,0,0,79,10,0,78,0
447,1,0,0,1,0,0,0,73,16,0,73,0
448,0,0,0,0,0,0,1,63,26,0,63,0
449,1,0,0,1,0,0,0,61,28,0,59,0
450,0,0,0,0,0,0,1,59,30,0,59,0
451,0,0,0,0,0,0,0,59,30,0,57,0
452,1,0,1,0,0,0,0,55,34,0,53,0
453,0,0,0,0,0,0,0,51,38,0,50,0
454,1,0,0,1,0,0,0,45,44,0,45,0
455,1,0,1,0,0,0,0,37,52,0,35,0
456,0,0,0,0,0,0,0,31,58,0,31,0
457,1,0,1,0,0,0,0,29,60,0,28,0
458,0,0,0,0,0,0,0,27,62,0,26,0
459,0,0,0,0,0,0,0,25,64,0,25,0
460,192,0,0,1,189,2,0,25,1,0,25,0
461,0,0,0,0,0,0,0,25,1,0,24,0
462,1,0,1,0,0,0,0,24,2,0,24,0
463,0,0,0,0,0,0,0,24,2,0,24,0
464,1,0,0,1,0,0,0,24,2,0,24,0
465,0,0,0,0,0,0,0,24,2,0,24,0
466,1,0,1,0,0,0,0,24,2,0,24,0
467,0,0,0,0,0,0,1,24,2,0,24,0
468,0,0,0,0,0,0,0,24,2,0,24,0
469,1,0,0,1,0,0,0,24,2,0,24,0
470,0,0,0,0,0,0,0,24,2,0,24,0
471,0,0,0,0,0,0,0,24,2,0,24,0
472,1,0,1,0,0,0,0,24,2,0,24,0
473,0,0,0,0,0,0,0,23,3,0,22,0
474,0,0,0,0,0,0,1,22,4,0,22,0
475,0,0,0,0,0,0,0,22,4,0,22,0
476,0,0,0,0,0,0,1,22,4,0,22,0
477,0,0,0,0,0,0,0,22,4,0,22,0
478,0,0,0,0,0,0,0,22,4,0,22,0
479,0,0,0,0,0,0,0,22,4,0,22,0
480,15,0,0,1,13,1,0,22,0,0,22,0
481,0,0,0,0,0,0,0,22,0,0,22,0
482,1,0,1,0,0,0,0,22,0,0,22,0
483,0,0,0,0,0,0,0,22,0,0,22,0
484,0,0,0,0,0,0,1,22,0,0,22,0
485,0,0,0,0,0,0,0,22,0,0,22,0
486,0,0,0,0,0,0,0,22,0,0,22,0
487,0,0,0,0,0,0,0,22,0,0,22,0
488,0,0,0,0,0,0,0,22,0,0,22,0
489,0,0,0,0,0,0,0,22,0,0,22,0
490,0,0,0,0,0,0,0,22,0,0,22,0
491,0,0,0,0,0,0,0,22,0,0,22,0
492,0,0,0,0,0,0,0,20,2,0,20,0
493,0,0,0,0,0,0,0,20,2,0,20,0
494,0,0,0,0,0,0,0,20,2,0,20,0
495,0,0,0,0,0,0,0,18,4,0,18,0
496,1,0,1,0,0,0,0,18,4,0,18,0
497,0,0,0,0,0,0,0,16,6,0,18,0
498,0,0,0,0,0,0,0,14,8,0,14,0
499,0,0,0,0,0,0,1,12,10,0,14,0
500,36,0,0,0,35,1,0,12,0,0,12,0
501,0,0,0,0,0,0,0,12,0,0,12,0
502,0,0,0,0,0,0,0,12,0,0,12,0
503,0,0,0,0,0,0,0,12,0,0,12,0
504,0,0,0,0,0,0,0,12,0,0,12,0
505,0,0,0,0,0,0,0,12,0,0,12,0
506,0,0,0,0,0,0,0,12,0,0,12,0
507,1,0,1,0,0,0,0,12,0,0,12,0
508,0,0,0,0,0,0,0,11,1,0,12,0
509,0,0,0,0,0,0,0,10,2,0,10,0
510,0,0,0,0,0,0,0,10,2,0,10,0
511,1,1,0,0,0,0,0,10,2,0,10,0
512,1,0,1,0,0,0,0,10,2,0,10,0
513,0,0,0,0,0,0,0,10,2,0,10,0
514,1,0,1,0,0,0,0,8,4,0,8,0
515,0,0,0,0,0,0,0,8,4,0,8,0
516,0,0,0,0,0,0,0,8,4,0,8,0
517,0,0,0,0,0,0,0,8,4,0,8,0
518,0,0,0,0,0,0,0,8,4,0,8,0
519,0,0,0,0,0,0,0,8,4,0,6,0
520,22,0,0,0,21,0,0,6,0,0,6,0
521,0,0,0,0,0,0,0,4,2,0,6,0
522,1,0,0,1,0,0,0,0,6,0,0,0
523,0,0,0,0,0,0,0,0,6,0,0,0
524,0,0,0,0,0,0,0,0,6,0,0,0
525,0,0,0,0,0,0,0,0,6,0,0,0
526,0,0,0,0,0,0,0,0,6,0,0,0
527,0,0,0,0,0,0,0,0,6,0,0,0
528,0,0,0,0,0,0,1,0,6,0,0,0
529,0,0,0,0,0,0,0,0,6,0,0,0
