interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
521,1,0,1,0,0,0,0,139,4,3,139,0
522,1,0,0,1,0,0,0,137,6,0,138,0
523,1,0,1,0,0,0,0,139,6,2,139,0
524,0,0,0,0,0,0,0,139,6,0,139,0
525,0,0,0,0,0,0,0,138,9,2,138,0
526,2,1,0,1,0,0,0,136,11,0,137,0
527,1,0,1,0,0,0,0,138,11,2,138,0
528,1,0,1,0,0,0,0,138,11,0,138,0
529,1,0,1,0,0,0,0,137,14,2,137,0
530,0,0,0,0,0,0,0,135,16,0,136,0
531,1,0,0,1,0,0,0,137,18,4,137,0
532,1,0,0,1,0,0,0,137,18,0,137,0
533,0,0,0,0,0,0,0,136,21,2,136,0
534,1,0,0,1,0,0,0,134,23,0,134,0
535,1,0,1,0,0,0,0,136,23,2,136,0
536,1,0,1,0,0,0,0,136,23,0,136,0
537,1,0,1,0,0,0,0,135,26,2,135,0
538,1,0,0,1,0,0,0,133,28,0,134,0
539,1,0,0,1,0,0,0,135,28,3,135,0
540,3,0,0,1,0,2,0,135,15,0,135,0
541,1,0,1,0,0,0,0,134,18,2,134,0
542,0,0,0,0,0,0,1,132,20,0,133,0
543,1,0,0,1,0,0,0,134,20,2,134,0
544,0,0,0,0,0,0,0,134,20,0,134,0
545,0,0,0,0,0,0,0,133,23,2,133,0
546,1,0,1,0,0,0,0,131,25,0,132,0
547,0,0,0,0,0,0,0,133,25,2,133,0
548,1,0,1,0,0,0,0,133,25,0,133,0
549,0,0,0,0,0,0,0,131,29,2,131,0
550,1,0,1,0,0,0,0,129,31,0,130,0
551,0,0,0,0,0,0,0,131,32,3,131,0
552,0,0,0,0,0,0,0,131,32,0,131,0
553,1,0,1,0,0,0,0,129,38,4,129,0
554,1,0,0,1,0,0,1,127,40,0,127,0
555,1,0,0,1,0,0,0,129,40,2,129,0
556,1,0,1,0,0,0,0,129,40,0,129,0
557,1,0,1,0,0,0,0,127,44,2,127,0
558,1,0,1,0,0,0,0,125,46,0,126,0
559,0,0,0,0,0,0,0,127,46,3,127,0
560,4,0,1,0,0,3,0,127,33,0,127,0
561,1,0,0,1,0,0,0,124,38,2,125,0
562,1,0,1,0,0,0,0,123,39,0,124,0
563,1,0,1,0,0,0,0,125,39,2,125,0
564,1,0,1,0,0,0,0,124,40,0,125,0
565,0,0,0,0,0,0,0,122,44,2,124,0
566,1,0,1,0,0,0,0,121,45,0,122,0
567,0,0,0,0,0,0,0,123,45,2,123,0
568,0,0,0,0,0,0,0,122,46,0,123,0
569,0,0,0,0,0,0,0,120,50,2,122,0
570,0,0,0,0,0,0,0,119,51,0,120,0
571,0,0,0,0,0,0,0,121,52,4,121,0
572,0,0,0,0,0,0,0,120,53,0,121,0
573,1,1,0,0,0,0,0,118,57,2,120,0
574,1,0,1,0,0,0,0,117,58,0,117,0
575,1,1,0,0,0,0,0,119,58,3,119,0
576,0,0,0,0,0,0,0,118,59,0,119,0
577,0,0,0,0,0,0,0,116,63,2,118,0
578,0,0,0,0,0,0,0,115,64,0,116,0
579,2,0,0,2,0,0,0,64,117,2,117,0
580,249,0,1,0,244,3,0,64,0,0,64,0
581,1,0,1,0,0,0,0,64,2,2,64,0
582,0,0,0,0,0,0,0,64,2,0,64,0
583,1,1,0,0,0,0,0,66,2,2,66,0
584,0,0,0,0,0,0,0,66,2,0,66,0
585,0,0,0,0,0,0,0,66,4,2,66,0
586,0,0,0,0,0,0,0,66,4,0,66,0
587,0,0,0,0,0,0,0,68,4,2,68,0
588,0,0,0,0,0,0,0,68,4,0,68,0
589,1,0,1,0,0,0,0,68,6,2,68,0
590,0,0,0,0,0,0,0,68,6,0,68,0
591,0,0,0,0,0,0,0,70,7,3,70,0
592,0,0,0,0,0,0,1,70,7,0,70,0
593,1,0,1,0,0,0,0,70,9,2,70,0
594,1,0,1,0,0,0,0,70,9,0,70,0
595,1,1,0,0,0,0,0,72,9,3,72,0
596,0,0,0,0,0,0,0,72,9,0,72,0
597,1,0,1,0,0,0,0,72,11,2,72,0
598,0,0,0,0,0,0,0,72,11,0,72,0
599,0,0,0,0,0,0,1,74,11,2,74,0
600,2,0,0,0,0,1,0,74,0,0,74,0
601,1,0,0,1,0,0,0,74,0,0,74,0
602,0,0,0,0,0,0,0,74,2,2,74,0
603,0,0,0,0,0,0,0,76,2,3,76,0
604,0,0,0,0,0,0,0,76,2,0,76,0
605,0,0,0,0,0,0,0,76,2,0,76,0
606,1,0,1,0,0,0,0,76,4,2,76,0
607,0,0,0,0,0,0,0,78,4,2,78,0
608,1,0,1,0,0,0,0,78,4,0,78,0
609,0,0,0,0,0,0,0,78,4,0,78,0
610,1,0,0,1,0,0,0,78,6,2,78,0
611,0,0,0,0,0,0,0,80,7,3,80,0
612,1,0,0,1,0,0,0,80,7,0,80,0
613,0,0,0,0,0,0,0,80,7,0,80,0
614,0,0,0,0,0,0,0,80,9,2,80,0
615,0,0,0,0,0,0,0,82,9,2,82,0
616,0,0,0,0,0,0,0,82,9,0,82,0
617,1,0,1,0,0,0,0,82,9,0,82,0
618,0,0,0,0,0,0,0,82,11,2,82,0
619,1,0,1,0,0,0,0,84,11,2,84,0
620,2,0,0,1,0,1,0,84,0,0,84,0
621,0,0,0,0,0,0,0,84,1,1,84,0
622,1,0,1,0,0,0,0,85,2,2,85,0
623,0,0,0,0,0,0,0,87,2,2,87,0
624,0,0,0,0,0,0,0,87,2,0,87,0
625,1,0,1,0,0,0,0,87,3,1,87,0
626,1,0,1,0,0,0,0,87,4,1,87,0
627,0,0,0,0,0,0,0,89,4,3,89,0
628,1,0,1,0,0,0,0,89,4,0,89,0
629,0,0,0,0,0,0,0,89,6,2,89,0
630,0,0,0,0,0,0,0,89,6,0,89,0
631,1,1,0,0,0,0,0,91,7,3,91,0
632,0,0,0,0,0,0,0,91,7,0,91,0
633,0,0,0,0,0,0,0,91,9,2,91,0
634,0,0,0,0,0,0,0,91,9,0,91,0
635,1,1,0,0,0,0,0,93,9,3,93,0
636,1,0,0,1,0,0,0,93,9,0,93,0
637,0,0,0,0,0,0,0,93,11,2,93,0
638,1,0,0,1,0,0,0,93,11,0,93,0
639,0,0,0,0,0,0,1,95,11,3,95,0
640,3,0,1,0,0,2,0,95,0,0,95,0
641,0,0,0,0,0,0,0,95,0,0,95,0
642,1,1,0,0,0,0,0,94,3,2,94,0
643,1,0,0,1,0,0,0,96,3,2,96,0
644,1,0,1,0,0,0,0,96,3,0,96,0
645,1,0,1,0,0,0,0,96,3,0,96,0
646,1,0,1,0,0,0,0,96,5,2,96,0
647,0,0,0,0,0,0,0,98,5,3,98,0
648,0,0,0,0,0,0,0,98,5,0,98,0
649,0,0,0,0,0,0,0,98,5,0,98,0
650,0,0,0,0,0,0,0,98,7,2,98,0
651,1,0,0,1,0,0,0,100,8,3,100,0
652,1,0,1,0,0,0,0,100,8,0,100,0
653,0,0,0,0,0,0,1,100,8,0,100,0
654,1,0,1,0,0,0,0,100,10,2,100,0
655,0,0,0,0,0,0,0,102,10,3,102,0
656,0,0,0,0,0,0,0,102,10,0,102,0
657,1,0,0,1,0,0,0,102,10,0,102,0
658,0,0,0,0,0,0,1,102,12,2,102,0
659,1,0,1,0,0,0,0,104,12,2,104,0
660,2,0,0,1,0,1,0,104,0,0,104,0
661,0,0,0,0,0,0,0,104,0,0,104,0
662,1,0,1,0,0,0,0,104,2,2,104,0
663,0,0,0,0,0,0,0,106,2,2,106,0
664,0,0,0,0,0,0,0,106,2,0,106,0
665,0,0,0,0,0,0,0,106,2,0,106,0
666,0,0,0,0,0,0,0,106,4,2,106,0
667,1,0,1,0,0,0,0,108,4,2,108,0
668,1,0,1,0,0,0,0,108,4,0,108,0
669,0,0,0,0,0,0,0,108,4,0,108,0
670,1,0,1,0,0,0,0,108,6,2,108,0
671,0,0,0,0,0,0,0,110,7,3,110,0
672,0,0,0,0,0,0,1,110,7,0,110,0
673,0,0,0,0,0,0,0,110,7,0,110,0
674,1,0,1,0,0,0,0,110,9,2,110,0
675,1,0,1,0,0,0,0,112,9,2,112,0
676,1,0,1,0,0,0,0,112,9,0,112,0
677,1,1,0,0,0,0,0,112,9,0,112,0
678,1,1,0,0,0,0,0,112,11,2,112,0
679,1,0,1,0,0,0,0,114,11,2,114,0
680,3,0,0,0,0,3,0,114,0,0,114,0
681,1,0,1,0,0,0,0,114,0,0,114,0
682,1,0,0,1,0,0,0,114,2,2,114,0
683,1,0,1,0,0,0,0,116,2,2,116,0
684,2,1,0,1,0,0,0,116,2,0,116,0
685,0,0,0,0,0,0,0,116,2,0,116,0
686,0,0,0,0,0,0,1,116,4,2,116,0
687,1,0,1,0,0,0,0,118,4,2,118,0
688,0,0,0,0,0,0,0,118,4,0,118,0
689,1,0,1,0,0,0,0,118,4,0,118,0
690,1,1,0,0,0,0,0,118,6,2,118,0
691,0,0,0,0,0,0,0,120,7,3,120,0
692,1,0,0,1,0,0,0,120,7,0,120,0
693,0,0,0,0,0,0,1,120,7,0,120,0
694,1,0,1,0,0,0,0,120,9,2,120,0
695,1,0,1,0,0,0,0,122,9,3,122,0
696,1,0,1,0,0,0,0,122,9,0,122,0
697,1,1,0,0,0,0,0,122,9,0,122,0
698,1,0,1,0,0,0,0,122,11,2,122,0
699,1,1,0,0,0,0,0,124,11,3,124,0
700,3,0,0,0,0,2,0,124,0,0,124,0
701,1,0,1,0,0,0,0,124,0,0,124,0
702,1,0,1,0,0,0,0,124,2,2,124,0
703,0,0,0,0,0,0,1,126,2,2,126,0
704,1,0,0,1,0,0,0,126,2,0,126,0
705,1,0,1,0,0,0,0,126,2,0,126,0
706,0,0,0,0,0,0,0,126,4,2,126,0
707,1,0,1,0,0,0,0,128,4,3,128,0
708,1,0,0,1,0,0,0,128,4,0,128,0
709,1,0,1,0,0,0,0,128,4,0,128,0
710,0,0,0,0,0,0,0,128,6,2,128,0
711,1,0,1,0,0,0,0,130,7,4,130,0
712,0,0,0,0,0,0,0,130,7,0,130,0
713,0,0,0,0,0,0,1,130,7,0,130,0
714,1,1,0,0,0,0,0,130,9,2,130,0
715,1,0,0,1,0,0,0,132,9,2,132,0
716,1,0,1,0,0,0,0,132,9,0,132,0
717,0,0,0,0,0,0,0,132,9,0,132,0
718,0,0,0,0,0,0,1,152,11,28,152,0
719,1,0,0,1,0,0,0,164,11,12,164,0
720,4,1,0,0,0,3,0,168,0,4,163,0
721,1,0,0,1,0,0,0,188,0,20,183,0
722,9,3,2,4,0,0,0,616,355,835,964,0
723,5,1,2,2,0,0,1,659,406,95,1058,0
724,8,2,3,3,0,0,1,813,562,314,1162,0
725,14,5,4,5,0,0,0,1085,819,529,1465,0
726,29,5,5,19,0,0,1,1539,1259,896,1993,0
727,68,19,18,31,0,0,6,2225,1913,1342,2771,0
728,65,12,34,19,0,0,1,2986,2669,1520,3489,0
729,161,71,39,51,0,0,1,3756,3431,1538,4228,0
730,71,7,36,28,0,0,1,4078,3769,660,4379,0
731,79,20,36,23,0,0,8,4414,4103,670,4830,0
732,111,23,44,44,0,0,1,4975,4664,1124,5481,0
733,125,11,79,35,0,0,2,5598,5236,1197,6094,0
734,189,85,72,32,0,0,8,6113,5761,1045,6582,0
735,151,26,62,63,0,0,8,6686,6326,1140,7160,0
736,207,29,125,53,0,0,2,7360,6990,1338,7770,0
737,182,26,86,70,0,0,2,7810,7461,923,8220,0
738,96,12,37,47,0,0,2,8120,7776,627,8369,0
739,120,26,64,30,0,0,2,8443,8061,610,8665,0
740,291,117,56,43,1,74,2,8701,8250,502,8932,0
741,131,23,72,36,0,0,2,8926,8476,451,9148,0
742,110,12,71,27,0,0,3,9149,8707,458,9403,0
743,134,26,81,27,0,0,2,9165,8727,38,9348,0
744,201,12,152,37,0,0,5,9199,8760,67,9285,0
745,196,13,122,61,0,0,3,9283,8844,168,9338,0
746,146,26,86,34,0,0,4,9404,8970,247,9550,0
747,107,15,43,49,0,0,9,9595,9135,356,9778,0
748,197,29,107,61,0,0,2,9838,9382,490,10004,0
749,123,12,62,49,0,0,3,9909,9425,114,9999,0
750,212,53,107,52,0,0,3,9972,9470,108,9951,0
751,203,10,128,65,0,0,2,10039,9502,99,10049,0
752,128,9,85,34,0,0,2,10064,9502,25,10073,0
753,170,2,133,35,0,0,2,10064,9504,2,10030,0
754,188,34,99,55,0,0,3,10085,9540,68,10055,0
755,192,37,137,18,0,0,2,10125,9582,82,10137,0
756,169,23,106,40,0,0,4,10164,9598,55,10191,0
757,159,39,91,29,0,0,4,10209,9645,92,10245,0
758,211,51,104,56,0,0,3,10251,9676,73,10276,0
759,124,10,72,42,0,0,7,10289,9715,77,10293,0
760,305,11,62,53,2,177,3,10349,9742,119,10366,0
761,205,47,108,50,0,0,4,10391,9778,80,10404,0
762,177,17,96,64,0,0,2,10442,9822,95,10484,0
763,106,10,42,54,0,0,3,10484,9843,65,10512,0
764,185,39,105,41,0,0,9,10582,9912,176,10602,0
765,164,14,101,49,0,0,3,10845,10185,580,11072,0
766,198,2,122,74,0,0,4,10844,10188,2,11054,0
767,235,52,144,39,0,0,5,10912,10262,154,10870,0
768,295,67,126,102,0,0,3,11558,10899,1285,11768,0
769,468,222,153,93,0,0,9,12186,11504,1235,12441,0
770,301,38,181,82,0,0,6,12976,12293,1583,13440,0
771,357,47,185,125,0,0,5,13500,12821,1052,13850,0
772,353,87,199,67,0,0,13,14265,13576,1524,14639,0
773,305,109,157,39,0,0,4,15194,14518,1873,15888,0
774,423,56,307,60,0,0,26,15988,15269,1551,16470,0
775,261,71,124,66,0,0,8,17248,16513,2510,17475,0
776,406,40,232,134,0,0,14,17643,16921,803,17924,0
777,298,66,170,62,0,0,9,17749,17032,217,17812,0
778,349,84,175,90,0,0,6,17989,17274,484,18052,0
779,433,73,233,127,0,0,6,18384,17670,795,18177,0
780,756,22,102,173,30,428,6,18607,17826,430,17772,0
781,319,75,125,119,0,0,31,18711,17934,214,17312,0
782,413,80,183,150,0,0,13,18875,18103,333,16870,0
783,523,63,321,139,0,0,22,19092,18320,434,16441,0
784,526,113,310,103,0,0,29,19473,18694,757,16359,0
785,308,71,187,50,0,0,8,19542,18744,119,16002,0
786,367,63,227,77,0,0,8,19578,18785,77,15353,0
787,369,75,162,132,0,0,5,19733,18932,302,15348,0
788,470,67,229,174,0,0,9,19904,19111,350,15079,0
789,299,61,170,68,0,0,5,20080,19281,346,14693,0
790,306,42,138,126,0,0,4,20155,19341,135,14341,0
791,294,58,153,83,0,0,6,20246,19434,184,14167,0
792,229,38,137,54,0,0,4,20310,19498,128,13945,0
793,198,41,96,61,0,0,4,20339,19633,164,13841,0
794,267,36,181,50,0,0,8,20388,19673,89,13640,0
795,218,27,109,82,0,0,4,20406,19693,38,13321,0
796,242,28,173,41,0,0,4,20424,19711,36,13145,0
797,196,24,93,79,0,0,4,20439,19726,30,12946,0
798,214,37,126,51,0,0,4,20455,19742,32,12769,0
799,228,35,131,62,0,0,3,20485,19775,63,12584,0
800,1002,45,146,93,239,479,6,20518,19718,67,12554,0
801,223,44,135,44,0,0,231,20557,19757,78,12394,0
802,148,27,72,49,0,0,3,20604,19804,94,12213,0
803,161,25,91,45,0,0,3,20630,19832,54,12096,0
804,199,36,108,55,0,0,3,20642,19847,27,11956,0
805,226,4,131,91,0,0,3,20642,19847,0,11922,0
806,167,42,85,40,0,0,3,20676,19853,89,11707,0
807,203,11,142,50,0,0,3,20675,19858,4,11623,0
808,137,4,90,43,0,0,4,20675,19858,0,11605,0
809,274,38,158,78,0,0,5,20675,19860,6,11568,0
810,181,4,128,49,0,0,2,20675,19860,0,11568,0
811,165,5,101,59,0,0,4,20674,19863,2,11484,0
812,174,4,104,66,0,0,3,20674,19863,0,11359,0
813,243,4,147,92,0,0,3,20674,19863,0,11359,0
814,222,4,138,80,0,0,3,20673,19864,0,11213,0
815,165,4,97,64,0,0,3,20672,19867,2,11167,0
816,217,4,158,55,0,0,3,20672,19867,0,11167,0
817,264,4,185,75,0,0,4,20672,19867,0,10983,0
818,220,31,133,56,0,0,3,20677,19896,177,10887,0
819,299,5,227,67,0,0,3,20676,19899,2,10887,0
820,640,4,107,52,54,423,3,20676,19849,0,10887,0
821,230,20,138,72,0,0,170,20676,19849,2,10777,0
822,184,4,95,85,0,0,11,20675,19850,0,10777,0
823,184,39,75,70,0,0,3,20675,19854,21,10703,0
824,168,30,83,55,0,0,3,20674,19857,22,10680,0
825,187,4,124,59,0,0,3,20674,19857,0,10680,0
826,136,4,91,41,0,0,2,20674,19857,0,10638,0
827,166,9,100,57,0,0,4,20673,19860,2,10598,0
828,171,51,76,44,0,0,2,20675,19882,118,10577,0
829,159,46,74,39,0,0,2,20675,19894,59,10545,0
830,171,35,86,50,0,0,3,20676,19895,44,10508,0
831,199,37,95,67,0,0,3,20676,19899,16,10485,0
832,181,25,118,38,0,0,3,20676,19903,11,10421,0
833,192,5,129,58,0,0,3,20676,19903,0,10377,0
834,159,4,86,69,0,0,4,20675,19904,0,10322,0
835,209,46,123,40,0,0,3,20677,19910,25,10310,0
836,161,30,90,41,0,0,3,20677,19918,36,10291,0
837,191,39,89,63,0,0,2,20677,19931,56,10213,0
838,203,58,83,62,0,0,3,20657,19956,24,10197,0
839,233,55,101,77,0,0,3,20647,19972,21,9997,0
840,1026,26,112,105,177,606,2,20643,19858,92,9933,0
841,154,28,87,39,0,0,530,20620,19891,95,9939,1
842,138,20,62,56,0,0,174,20199,20316,38,9870,0
843,174,49,75,50,0,0,2,20155,20363,12,9748,0
844,205,4,127,74,0,0,2,19992,20526,0,9735,0
845,258,6,142,110,0,0,6,19720,20798,0,9535,0
846,221,46,66,109,0,0,2,19267,21269,80,9388,0
847,228,25,114,89,0,0,2,18580,21958,13,9323,0
848,303,40,113,150,0,0,2,17819,22723,18,9259,0
849,241,44,71,126,0,0,21,17051,23499,20,9214,0
850,241,53,95,93,0,0,3,16727,23827,27,9216,0
851,247,46,115,86,0,0,2,16389,24165,50,9090,0
852,139,21,58,60,0,0,2,15814,24742,2,8965,0
853,161,3,71,87,0,0,3,15190,25368,2,8843,0
854,221,3,103,115,0,0,3,14675,25883,0,8843,0
855,269,45,98,126,0,0,2,14100,26470,55,8643,0
856,142,13,57,72,0,0,2,13426,27152,37,8593,0
857,179,14,56,109,0,0,2,12977,27607,24,8597,0
858,156,13,63,80,0,0,2,12664,27923,65,8590,0
859,146,23,52,71,0,0,3,12340,28249,8,8543,0
860,1055,18,59,83,392,503,2,12083,11597,15,8438,0
861,120,23,65,32,0,0,720,11859,11825,4,8252,2
862,80,2,40,38,0,0,517,11632,12053,1,8057,1
863,114,2,64,48,0,0,312,11615,12070,0,7918,0
864,110,2,63,45,0,0,68,11581,12104,0,7836,0
865,125,17,69,39,0,0,2,11498,12203,69,7799,0
866,117,17,70,30,0,0,2,11377,12329,17,7803,0
867,137,33,59,45,0,0,2,11186,12524,45,7807,0
868,102,18,51,33,0,0,2,10943,12771,11,7741,0
869,132,19,84,29,0,0,3,10872,12846,32,7583,0
870,89,27,38,24,0,0,2,10808,12912,2,7518,0
871,70,3,36,31,0,0,2,10741,12979,0,7359,0
872,70,2,44,24,0,0,2,10727,12995,2,7350,0
873,106,2,77,27,0,0,2,10727,12995,0,7267,0
874,111,10,54,47,0,0,2,10695,13043,73,7279,0
875,73,9,39,25,0,0,2,10654,13088,8,7281,0
876,89,18,46,25,0,0,1,10616,13129,56,7283,0
877,123,20,73,30,0,0,2,10572,13175,7,7274,0
878,131,10,79,42,0,0,1,10528,13223,23,7094,0
879,131,9,86,36,0,0,2,10490,13266,5,6968,0
880,696,2,67,48,222,357,1,10431,10128,0,6945,0
881,84,5,42,37,0,0,365,10388,10172,1,6743,1
882,99,3,34,62,0,0,227,10336,10226,2,6597,0
883,80,16,39,25,0,0,18,10295,10275,36,6510,0
884,110,20,66,24,0,0,2,10200,10372,9,6512,0
885,88,16,41,31,0,0,2,9940,10640,59,6519,0
886,109,21,55,33,0,0,3,9941,10643,9,6521,0
887,104,13,43,48,0,0,1,9868,10720,23,6393,0
888,161,13,87,61,0,0,2,9223,11367,2,6201,0
889,136,3,78,55,0,0,2,8594,11996,0,5992,0
890,157,2,47,108,0,0,2,7804,12788,2,5779,0
891,82,2,41,39,0,0,2,7279,13313,0,5702,0
892,104,8,38,58,0,0,2,6516,14080,14,5577,0
893,166,8,45,113,0,0,2,5584,15014,9,5579,0
894,118,6,32,80,0,0,2,4788,15820,73,5587,0
895,136,1,31,104,0,0,1,3528,17080,0,5587,0
896,109,4,52,53,0,0,1,3133,17477,8,5589,0
897,87,3,30,54,0,0,1,3026,17590,39,5593,0
898,77,1,23,53,0,0,2,2785,17834,3,5477,0
899,73,1,15,57,0,0,1,2389,18230,0,5391,0
900,510,2,15,37,295,161,2,2167,2063,7,5266,0
901,24,0,15,9,0,0,223,2062,2170,2,5253,0
902,33,2,13,18,0,0,1,1891,2350,32,4914,0
903,27,1,12,14,0,0,1,1674,2567,1,4790,0
904,40,2,12,26,0,0,1,1293,2952,20,4794,0
905,20,1,11,8,0,0,1,1223,3026,9,4795,0
906,17,1,11,5,0,0,1,1186,3077,80,4809,0
907,32,1,17,14,0,0,1,1032,3233,3,4809,0
908,34,1,18,15,0,0,1,861,3406,8,4797,0
909,52,1,28,23,0,0,1,686,3585,9,4799,0
910,29,0,22,7,0,0,0,610,3661,38,4692,0
911,37,1,20,16,0,0,1,519,3752,20,4563,0
912,27,0,21,6,0,0,2,455,3818,9,4439,0
913,25,0,13,12,0,0,1,373,3906,22,4286,0
914,25,1,8,16,0,0,0,324,3955,0,4208,0
915,13,0,9,4,0,0,1,306,3977,18,4150,0
916,13,1,7,5,0,0,0,289,4006,58,4042,0
917,13,0,8,5,0,0,1,275,4023,8,4006,0
918,13,0,9,4,0,0,1,259,4041,8,3979,0
919,13,0,8,5,0,0,1,228,4072,58,3932,0
920,208,0,7,5,151,45,1,195,153,8,3896,0
921,10,1,7,2,0,0,25,156,194,8,3879,0
922,12,0,9,3,0,0,1,109,245,21,3843,0
923,9,0,7,2,0,0,1,82,272,0,3783,0
924,7,0,7,0,0,0,1,70,288,12,3731,0
925,7,0,7,0,0,0,1,71,299,71,3687,0
926,8,1,6,1,0,0,0,69,303,2,3606,0
927,7,1,6,0,0,0,0,69,305,8,3571,0
928,7,0,7,0,0,0,1,70,308,42,3543,0
929,8,0,6,2,0,0,3,70,310,27,3543,0
930,8,0,7,1,0,0,1,70,310,0,3539,0
931,7,0,6,1,0,0,1,69,313,9,3541,0
932,7,1,6,0,0,0,0,69,323,26,3545,0
933,7,0,7,0,0,0,6,69,323,0,3543,0
934,8,1,7,0,0,0,0,69,325,10,3534,0
935,6,0,6,0,0,0,1,70,334,54,3497,0
936,7,0,6,1,0,0,1,71,338,5,3450,0
937,6,0,6,0,0,0,1,71,340,8,3376,0
938,6,0,6,0,0,0,1,71,342,31,3260,0
939,6,0,6,0,0,0,1,71,345,9,3167,0
940,188,0,5,1,177,5,1,71,31,2,3149,0
941,20,0,19,1,0,0,10,71,33,9,3147,0
942,6,0,6,0,0,0,1,75,33,12,3149,0
943,6,0,6,0,0,0,1,75,33,0,3149,0
944,9,0,8,1,0,0,1,77,35,8,3115,0
945,6,1,5,0,0,0,0,87,35,25,3039,0
946,6,0,5,1,0,0,0,87,35,0,3037,0
947,5,0,5,0,0,0,1,89,35,2,3039,0
948,5,0,5,0,0,0,1,91,37,4,2800,0
949,7,0,7,0,0,0,0,93,37,2,2716,0
950,5,0,4,1,0,0,1,92,39,1,2551,0
951,4,0,4,0,0,0,1,91,40,0,2407,0
952,5,0,4,1,0,0,0,95,42,6,2369,0
953,4,1,3,0,0,0,0,95,42,0,2187,0
954,4,0,4,0,0,0,0,97,42,2,2160,0
955,4,0,3,1,0,0,1,106,43,10,2094,0
956,4,0,4,0,0,0,1,106,46,3,2094,0
957,4,0,3,1,0,0,0,108,46,2,1971,0
958,3,0,3,0,0,0,1,108,48,2,1932,0
959,7,1,6,0,0,0,0,110,48,2,1909,0
960,36,0,3,0,32,1,1,109,27,3,1729,0
961,3,0,3,0,0,0,0,108,28,0,1718,0
962,3,0,3,0,0,0,1,105,31,0,1697,0
963,3,0,3,0,0,0,0,105,31,0,1336,0
964,2,0,2,0,0,0,1,111,33,8,1288,0
965,3,0,3,0,0,0,0,123,33,15,1284,0
966,2,0,2,0,0,0,1,122,34,0,1284,0
967,2,0,2,0,0,0,0,124,34,2,1248,0
968,2,0,2,0,0,0,0,126,36,4,1170,0
969,5,0,5,0,0,0,0,126,38,2,1097,0
970,2,0,2,0,0,0,0,126,38,0,997,0
971,2,0,2,0,0,0,0,126,38,0,926,0
972,2,0,2,0,0,0,0,125,41,2,842,0
973,1,0,1,0,0,0,1,125,41,0,750,0
974,2,0,2,0,0,0,0,131,41,6,680,0
975,2,0,1,1,0,0,0,134,42,4,684,0
976,2,0,1,1,0,0,0,134,45,3,593,0
977,1,0,1,0,0,0,0,136,45,2,531,0
978,1,0,1,0,0,0,0,134,47,0,491,0
979,2,0,2,0,0,0,0,136,47,2,451,0
980,35,0,1,0,31,2,0,141,19,10,407,0
981,1,0,1,0,0,0,0,140,20,0,389,0
982,1,0,1,0,0,0,0,140,20,0,371,0
983,1,0,1,0,0,0,1,142,20,2,369,0
984,1,1,0,0,0,0,0,146,22,6,346,0
985,1,0,1,0,0,0,0,149,23,4,319,0
986,2,1,0,0,0,0,0,150,24,2,288,0
987,1,0,1,0,0,0,0,149,25,0,251,0
988,1,0,0,1,0,0,0,149,27,2,249,0
989,0,0,0,0,0,0,1,151,27,2,204,0
990,1,0,1,0,0,0,0,154,28,4,184,0
991,1,0,0,1,0,0,0,154,28,0,169,0
992,1,1,0,0,0,0,0,156,30,4,171,0
993,1,0,0,1,0,0,0,158,30,2,169,0
994,1,0,1,0,0,0,0,161,31,4,173,0
995,1,0,1,0,0,0,0,165,33,6,176,0
996,1,0,1,0,0,0,0,166,37,5,178,0
997,1,0,1,0,0,0,0,165,38,0,177,0
998,1,0,0,1,0,0,0,165,38,0,177,0
999,1,1,0,0,0,0,0,166,39,2,179,0
1000,22,0,0,1,19,2,1,170,15,8,183,0
1001,1,0,1,0,0,0,0,170,15,0,183,0
1002,1,0,1,0,0,0,0,172,15,2,184,0
1003,1,0,1,0,0,0,0,173,16,2,186,0
1004,1,0,1,0,0,0,0,177,18,6,190,0
1005,1,0,1,0,0,0,0,179,18,2,192,0
1006,0,0,0,0,0,0,1,180,19,2,194,0
1007,1,0,1,0,0,0,0,180,19,0,193,0
1008,2,0,2,0,0,0,0,179,22,2,193,0
1009,2,1,0,1,0,0,0,179,22,0,193,0
1010,1,0,1,0,0,0,0,183,22,9,197,0
1011,0,0,0,0,0,0,0,183,22,0,197,0
1012,1,0,0,1,0,0,1,184,25,4,198,0
1013,1,0,1,0,0,0,0,186,25,2,200,0
1014,1,1,0,0,0,0,0,192,25,7,206,0
1015,1,0,1,0,0,0,0,194,25,3,208,0
1016,1,0,1,0,0,0,0,196,28,6,210,0
1017,1,0,0,1,0,0,0,196,28,0,210,0
1018,1,0,1,0,0,0,0,196,28,0,210,0
1019,0,0,0,0,0,0,1,196,28,0,209,0
1020,22,1,1,0,18,2,0,199,11,11,209,0
1021,1,0,1,0,0,0,0,199,11,0,208,0
1022,1,0,1,0,0,0,0,201,11,2,210,0
1023,1,0,1,0,0,0,0,203,11,3,212,0
1024,1,0,1,0,0,0,0,209,13,10,216,0
1025,0,0,0,0,0,0,0,211,13,2,218,0
1026,1,1,0,0,0,0,0,212,14,3,218,0
1027,1,0,1,0,0,0,0,211,15,0,218,0
1028,1,0,1,0,0,0,0,211,17,2,218,0
1029,1,0,1,0,0,0,0,210,18,0,218,0
